order_id,customer_id,order_date,order_total,feedback_rating,time_spent
2280,928,2020-07-31,173,2,105
2281,298,2021-07-21,4444,5,38
2282,494,2020-12-21,2719,5,54
2283,196,2021-12-06,3554,5,49
2284,338,2021-03-20,279,1,87
2285,246,2022-05-19,2932,5,13
2286,954,2020-08-23,1691,3,78
2287,373,2022-05-25,1622,2,20
2288,77,2021-02-15,3443,5,18
2289,681,2020-12-02,2484,5,15
2290,50,2022-05-16,3899,2,93
2291,888,2020-10-25,2812,4,26
2292,719,2021-07-19,1083,3,110
2293,336,2022-03-19,924,2,36
2294,578,2021-05-22,2057,1,113
2295,73,2020-09-01,3876,4,55
2296,30,2021-03-01,946,4,74
2297,677,2021-01-07,604,5,120
2298,495,2020-08-23,3983,1,59
2299,41,2020-07-29,2949,1,23
2300,425,2022-01-29,1007,2,48
2301,17,2021-01-08,318,4,99
2302,827,2020-11-12,3127,2,52
2303,492,2021-12-18,1337,3,7
2304,688,2020-07-22,3197,4,80
2305,666,2021-02-07,4325,1,15
2306,553,2021-06-05,3636,3,12
2307,936,2022-01-18,3371,2,12
2308,703,2022-01-10,2793,1,116
2309,704,2020-09-03,609,2,37
2310,138,2021-10-13,940,2,21
2311,500,2020-07-03,2272,3,85
2312,213,2020-07-13,731,2,63
2313,799,2021-08-12,1326,1,35
2314,341,2020-11-20,1466,4,15
2315,991,2022-01-30,1270,5,90
2316,664,2021-04-22,3579,4,68
2317,658,2021-04-17,1212,2,92
2318,566,2022-02-19,4269,2,73
2319,903,2021-11-10,1621,5,21
2320,23,2021-08-22,2976,5,112
2321,822,2021-04-07,2298,5,112
2322,904,2020-09-07,286,3,33
2323,26,2021-08-17,969,5,107
2324,387,2020-08-29,4753,2,52
2325,793,2020-07-27,1408,3,78
2326,951,2021-12-07,2963,3,81
2327,745,2020-11-22,1501,5,66
2328,669,2021-12-09,2645,4,11
2329,536,2021-01-03,1846,3,26
2330,73,2020-09-30,4354,2,10
2331,321,2020-11-17,179,2,92
2332,545,2021-10-31,2471,4,44
2333,994,2021-10-21,3949,5,48
2334,82,2021-07-21,4253,1,102
2335,886,2021-10-02,4822,4,104
2336,338,2021-08-04,4404,2,30
2337,895,2020-10-19,2894,4,62
2338,147,2021-03-02,1286,1,45
2339,571,2021-07-06,3447,3,48
2340,765,2020-07-30,3441,4,5
2341,984,2021-11-10,4488,1,45
2342,476,2022-03-30,676,1,41
2343,296,2020-08-17,4303,1,97
2344,447,2021-10-26,987,1,69
2345,451,2021-09-15,1330,5,54
2346,532,2021-05-20,2465,4,98
2347,490,2021-03-19,138,2,25
2348,640,2021-05-20,2580,5,70
2349,763,2021-11-11,2515,4,83
2350,801,2020-12-19,3747,4,26
2351,978,2021-09-05,2364,5,39
2352,832,2020-08-20,212,5,76
2353,444,2022-04-10,4391,5,82
2354,616,2020-11-14,3813,3,97
2355,403,2020-06-30,3050,4,77
2356,979,2021-02-28,3876,5,44
2357,709,2020-12-24,1356,3,78
2358,917,2020-08-06,562,1,64
2359,582,2020-08-16,1352,4,65
2360,201,2021-07-22,3107,4,111
2361,921,2022-02-05,2198,2,87
2362,147,2021-03-13,2869,1,45
2363,893,2021-03-27,983,1,69
2364,534,2020-06-04,4973,5,53
2365,172,2021-01-08,1631,5,50
2366,459,2022-01-22,545,5,15
2367,790,2021-03-23,753,1,84
2368,359,2021-08-06,2663,4,93
2369,349,2021-10-31,3799,2,117
2370,330,2021-12-07,2589,4,9
2371,866,2021-06-07,1670,4,6
2372,901,2020-06-28,3367,4,11
2373,593,2020-12-13,2555,5,68
2374,441,2021-08-21,2484,4,112
2375,406,2020-06-02,2687,1,98
2376,319,2022-03-30,2161,5,18
2377,981,2022-05-01,1197,5,23
2378,451,2021-05-02,1316,2,59
2379,140,2021-11-15,4212,2,21
2380,405,2021-06-06,1777,5,39
2381,496,2021-03-11,4817,3,101
2382,206,2022-04-12,1787,1,101
2383,400,2020-09-27,2259,1,74
2384,166,2020-11-18,3176,4,107
2385,164,2022-04-01,3844,3,9
2386,50,2021-12-14,3851,1,16
2387,145,2021-08-17,1555,4,11
2388,642,2021-03-11,2163,5,42
2389,516,2021-11-28,2194,5,97
2390,668,2020-08-13,3190,3,85
2391,854,2020-09-07,1004,2,74
2392,96,2020-08-08,4094,2,19
2393,203,2021-03-21,233,1,64
2394,97,2020-09-12,3423,2,24
2395,984,2020-11-18,1012,1,47
2396,267,2020-06-06,4291,2,77
2397,949,2021-11-29,3464,2,119
2398,315,2020-12-12,680,3,81
2399,100,2021-08-22,2778,3,48
2400,797,2021-09-02,452,1,14
2401,659,2020-07-25,3853,1,104
2402,185,2022-04-06,3986,4,53
2403,258,2021-04-10,914,3,115
2404,12,2020-08-02,4037,4,57
2405,259,2021-11-17,920,3,103
2406,284,2020-07-11,4495,3,29
2407,951,2020-11-20,4130,5,96
2408,713,2021-12-26,2043,5,85
2409,601,2021-09-11,4095,3,99
2410,928,2022-03-29,1913,5,99
2411,422,2020-10-06,2766,1,13
2412,442,2021-06-19,4453,1,33
2413,930,2021-02-11,3978,1,108
2414,499,2021-01-29,715,4,15
2415,464,2021-04-17,3989,4,30
2416,48,2020-06-16,1621,5,37
2417,690,2022-05-21,3041,2,47
2418,788,2022-02-16,2405,2,44
2419,669,2021-11-02,162,5,22
2420,643,2020-09-02,4800,1,74
2421,723,2022-01-27,3452,4,52
2422,990,2021-12-04,3316,4,5
2423,698,2021-06-30,1635,5,118
2424,194,2021-03-25,1339,3,10
2425,263,2021-11-29,3197,5,18
2426,532,2022-04-30,3484,1,42
2427,97,2021-04-30,1724,1,17
2428,218,2021-05-06,1501,1,109
2429,305,2021-05-27,4214,4,86
2430,939,2020-09-09,2710,1,78
2431,872,2022-01-23,3098,4,82
2432,378,2022-05-24,4607,5,52
2433,442,2020-08-14,2434,4,98
2434,913,2021-11-15,2384,3,98
2435,466,2021-02-23,3168,5,118
2436,84,2020-08-30,4369,2,107
2437,438,2020-12-07,499,5,76
2438,254,2021-09-20,4297,5,36
2439,219,2021-03-20,4167,2,18
2440,620,2021-03-09,4265,4,118
2441,768,2021-06-13,2648,5,92
2442,425,2021-01-18,1573,2,97
2443,605,2020-09-11,857,4,119
2444,336,2022-01-25,2086,3,74
2445,356,2021-02-20,2757,4,36
2446,638,2021-11-12,3161,4,38
2447,239,2021-12-30,1278,4,56
2448,761,2020-07-16,3425,5,34
2449,985,2020-10-15,1014,2,63
2450,173,2021-09-14,3860,3,40
2451,619,2021-10-08,4371,3,18
2452,460,2021-05-26,487,5,73
2453,197,2021-07-10,1389,4,27
2454,352,2021-11-12,1375,4,80
2455,588,2021-02-26,2175,3,86
2456,7,2021-02-19,3731,2,76
2457,803,2021-10-04,3928,4,36
2458,741,2021-11-07,1644,5,19
2459,988,2020-06-18,4138,1,6
2460,608,2020-07-02,1554,3,79
2461,295,2020-11-05,4758,1,106
2462,155,2021-01-20,3703,3,91
2463,722,2020-06-27,2665,4,41
2464,592,2022-04-26,979,1,17
2465,956,2021-12-28,3221,3,41
2466,483,2020-11-27,1046,5,66
2467,4,2022-02-28,2229,3,111
2468,44,2021-10-31,3810,2,119
2469,740,2020-09-15,4554,1,32
2470,8,2022-01-23,3904,2,87
2471,942,2020-06-26,2458,2,62
2472,195,2021-09-21,1226,2,75
2473,691,2021-01-13,4671,1,11
2474,189,2021-02-06,2106,2,26
2475,417,2022-05-12,2754,5,100
2476,21,2022-01-07,2614,3,57
2477,564,2021-09-24,2260,2,34
2478,955,2022-02-11,4009,4,24
2479,423,2021-05-22,2572,3,64
2480,866,2021-02-27,444,3,98
2481,393,2021-07-13,618,4,113
2482,385,2021-05-03,4407,4,104
2483,592,2021-07-26,4724,1,13
2484,1,2021-02-20,4487,2,101
2485,350,2021-04-07,4600,5,14
2486,691,2021-12-03,1724,1,15
2487,740,2020-08-20,2647,1,7
2488,842,2021-07-01,1813,5,23
2489,299,2020-10-25,3128,5,18
2490,423,2021-12-15,3397,2,102
2491,111,2022-05-19,4397,5,39
2492,579,2020-10-19,2600,5,39
2493,795,2021-02-15,3579,3,117
2494,699,2020-10-06,4712,5,74
2495,318,2020-06-22,4113,5,20
2496,167,2020-10-24,2579,2,34
2497,307,2020-07-03,3286,1,45
2498,889,2021-08-26,630,1,53
2499,424,2021-07-01,534,5,111
2500,284,2020-07-29,4061,1,75
2501,152,2021-02-18,539,2,82
2502,185,2020-09-19,3106,5,77
2503,751,2022-03-13,4791,2,94
2504,981,2020-11-26,342,3,43
2505,452,2020-10-22,716,5,5
2506,145,2020-08-06,3278,2,51
2507,194,2021-01-18,1960,4,64
2508,686,2020-09-18,767,2,41
2509,713,2021-09-02,4522,2,21
2510,175,2022-01-07,4947,3,10
2511,590,2021-02-28,2840,1,49
2512,598,2021-11-01,4824,2,89
2513,251,2021-04-28,3847,1,52
2514,973,2021-11-03,179,4,17
2515,99,2021-02-01,481,3,43
2516,523,2022-04-08,1322,1,114
2517,161,2021-07-10,1608,2,43
2518,994,2021-06-15,630,2,95
2519,619,2021-04-30,4300,4,22
2520,450,2022-01-19,3951,2,43
2521,982,2020-06-16,110,2,12
2522,161,2020-06-03,749,3,120
2523,327,2021-03-12,1881,3,75
2524,71,2020-11-19,1577,2,33
2525,251,2021-11-07,2126,1,105
2526,714,2021-12-26,2372,5,14
2527,233,2020-10-19,3487,5,102
2528,580,2021-05-06,2215,4,48
2529,941,2021-09-20,1805,1,30
2530,596,2021-05-11,3471,5,78
2531,562,2022-02-24,1425,5,15
2532,43,2020-10-19,3620,2,102
2533,664,2021-02-01,2485,1,40
2534,934,2020-10-12,4286,1,27
2535,8,2021-03-20,2732,5,59
2536,979,2022-04-14,928,1,114
2537,223,2021-12-21,3085,3,36
2538,781,2021-06-14,550,3,28
2539,652,2020-08-01,688,1,32
2540,863,2021-07-23,480,4,88
2541,285,2021-06-05,4586,3,58
2542,447,2021-02-01,3033,1,27
2543,723,2021-10-23,3684,1,41
2544,240,2022-03-01,4339,5,52
2545,223,2021-01-01,4060,2,81
2546,810,2020-07-31,390,4,23
2547,178,2021-10-28,753,1,11
2548,26,2022-01-25,2350,3,42
2549,527,2022-04-02,3961,3,53
2550,378,2021-10-08,211,1,19
2551,243,2020-10-21,1770,4,68
2552,518,2021-11-10,658,2,101
2553,414,2020-09-21,4163,2,64
2554,83,2021-08-24,796,4,9
2555,757,2020-10-29,2683,2,24
2556,717,2021-04-25,2991,5,109
2557,997,2021-11-13,3109,2,87
2558,474,2020-09-18,4617,4,59
2559,763,2021-10-31,4508,3,18
2560,180,2021-11-23,1285,2,93
2561,515,2021-05-27,621,4,27
2562,783,2020-12-04,2787,4,78
2563,976,2021-03-17,4442,2,72
2564,559,2020-09-26,1686,2,21
2565,871,2021-02-14,3206,2,35
2566,815,2022-02-14,2161,5,83
2567,687,2021-04-11,1899,5,85
2568,114,2021-04-01,1817,1,101
2569,654,2021-10-21,4434,1,79
2570,342,2020-07-07,1450,4,72
2571,292,2021-07-28,2712,2,82
2572,256,2021-03-09,3423,5,73
2573,124,2022-02-21,3905,5,47
2574,86,2022-05-19,2497,1,108
2575,304,2022-05-24,1665,2,75
2576,426,2021-09-13,1348,1,26
2577,182,2021-11-04,2934,2,31
2578,958,2021-04-26,1973,1,78
2579,226,2020-11-28,4195,5,49
2580,403,2022-04-29,4092,4,54
2581,957,2022-02-04,2779,2,79
2582,870,2022-04-01,4957,4,83
2583,847,2020-06-27,477,2,114
2584,567,2022-03-12,1365,2,62
2585,656,2021-08-15,1262,3,115
2586,613,2021-08-01,2553,3,60
2587,90,2020-11-29,4099,1,35
2588,310,2020-12-31,4735,2,10
2589,865,2022-05-20,1738,4,83
2590,331,2022-05-28,4660,5,26
2591,823,2020-07-10,314,2,88
2592,628,2021-10-15,1867,2,89
2593,604,2021-10-15,4932,1,92
2594,422,2021-12-05,3961,2,8
2595,255,2020-07-30,1515,3,108
2596,93,2020-10-20,1335,4,9
2597,880,2021-03-14,3917,3,67
2598,255,2021-02-24,1229,3,91
2599,283,2021-08-26,1220,1,55
2600,960,2021-07-09,4412,1,47
2601,300,2021-12-21,4413,2,29
2602,684,2021-06-13,285,5,56
2603,298,2020-09-06,3653,5,67
2604,936,2021-02-16,698,5,118
2605,486,2020-07-14,4113,5,16
2606,653,2020-07-06,881,4,12
2607,274,2020-12-25,807,3,53
2608,109,2020-08-30,1318,5,91
2609,4,2021-06-27,4199,2,82
2610,815,2020-10-23,1694,1,107
2611,472,2021-07-25,1955,4,26
2612,747,2021-06-15,2080,2,111
2613,403,2020-08-16,1254,3,112
2614,666,2020-11-15,4567,1,79
2615,466,2020-08-27,4841,1,65
2616,914,2020-12-19,4326,4,100
2617,664,2021-01-06,3965,5,95
2618,759,2021-02-01,4693,2,77
2619,359,2021-03-16,4996,1,48
2620,117,2021-02-21,4279,1,71
2621,49,2021-09-25,4522,4,89
2622,301,2021-07-18,4475,4,41
2623,315,2020-08-29,4059,4,81
2624,958,2021-08-31,4122,1,8
2625,467,2021-04-08,956,4,115
2626,206,2021-12-07,185,4,37
2627,776,2020-12-27,771,5,45
2628,323,2021-03-29,2289,1,116
2629,242,2020-11-19,162,3,30
2630,772,2022-05-21,3358,4,5
2631,667,2021-07-15,1482,4,66
2632,745,2020-12-31,4581,2,46
2633,902,2021-09-09,333,1,33
2634,712,2021-01-27,2831,5,64
2635,523,2021-07-17,4069,5,26
2636,608,2020-12-03,1194,3,12
2637,520,2020-10-13,3819,5,90
2638,229,2020-11-06,4313,5,25
2639,906,2022-02-24,1233,5,5
2640,455,2022-05-11,2041,5,65
2641,462,2021-01-22,450,4,118
2642,993,2020-10-24,4620,4,105
2643,674,2021-12-07,4738,4,59
2644,931,2021-09-27,4853,1,115
2645,880,2021-05-14,3293,5,70
2646,63,2021-03-07,4962,2,5
2647,862,2021-05-11,288,4,64
2648,575,2021-04-24,877,2,32
2649,247,2020-09-16,1111,4,41
2650,377,2021-03-16,4767,3,64
2651,873,2022-01-05,1525,3,81
2652,728,2022-01-15,1614,3,72
2653,683,2022-04-29,3438,1,82
2654,770,2021-01-21,828,2,76
2655,740,2021-08-02,400,3,18
2656,940,2022-02-14,2676,1,55
2657,15,2021-03-24,921,2,24
2658,138,2021-04-15,4608,2,19
2659,95,2021-06-20,341,1,102
2660,461,2021-07-07,1019,5,107
2661,854,2020-11-04,3021,3,114
2662,272,2020-07-19,1127,4,24
2663,641,2020-12-10,1604,2,10
2664,343,2021-05-26,1063,4,114
2665,409,2022-04-10,3955,2,65
2666,988,2021-04-12,3764,1,83
2667,365,2020-07-19,2361,2,48
2668,198,2021-04-16,1235,5,58
2669,878,2021-02-26,4557,3,77
2670,154,2020-12-29,2215,2,40
2671,109,2020-12-12,3269,4,26
2672,18,2020-07-26,1556,3,48
2673,287,2022-01-22,2008,3,53
2674,501,2022-05-14,613,4,93
2675,707,2020-06-13,3710,2,94
2676,361,2020-07-06,4935,1,97
2677,31,2020-08-08,4097,4,107
2678,91,2020-07-06,4976,3,113
2679,870,2020-06-03,4537,2,14
2680,251,2021-01-15,2413,1,58
2681,447,2021-04-19,2509,2,116
2682,725,2021-05-21,2638,5,57
2683,187,2021-09-05,4442,3,71
2684,128,2022-02-27,3843,1,9
2685,121,2020-09-03,2189,3,45
2686,108,2020-09-20,394,4,107
2687,642,2021-07-28,2848,2,117
2688,215,2020-12-21,2772,3,58
2689,68,2020-10-01,2281,3,31
2690,450,2021-11-26,2525,2,16
2691,764,2021-03-27,2384,3,6
2692,450,2021-07-16,447,4,79
2693,879,2020-08-16,4138,1,28
2694,153,2021-09-09,4296,4,29
2695,394,2022-04-15,2258,5,74
2696,596,2020-08-18,2589,2,81
2697,929,2020-09-10,2074,4,108
2698,90,2021-10-24,3401,2,47
2699,108,2021-09-13,1907,4,5
2700,655,2021-06-29,1940,2,35
2701,586,2022-01-09,2696,2,65
2702,718,2021-05-22,4846,1,17
2703,863,2020-10-01,1011,4,17
2704,356,2021-12-03,2668,1,92
2705,300,2022-05-12,2353,1,31
2706,557,2020-12-20,1664,1,9
2707,356,2020-10-14,350,2,65
2708,595,2020-11-25,4009,4,5
2709,43,2021-05-05,2542,5,119
2710,2,2021-09-07,4308,2,45
2711,776,2022-04-08,3274,1,58
2712,926,2020-10-25,2036,3,47
2713,845,2020-10-07,4001,1,12
2714,312,2021-02-04,844,3,46
2715,966,2021-12-09,3784,2,116
2716,854,2022-05-06,780,5,86
2717,413,2022-02-13,4361,5,67
2718,390,2021-09-13,652,3,49
2719,378,2021-10-14,3145,3,60
2720,428,2020-06-08,113,4,99
2721,921,2021-06-05,2065,2,25
2722,246,2021-03-28,3479,5,115
2723,789,2022-04-04,1407,4,38
2724,361,2020-10-18,732,1,23
2725,500,2021-10-16,1491,4,75
2726,302,2020-09-27,4159,3,61
2727,363,2020-06-16,842,1,94
2728,338,2022-02-20,2584,2,90
2729,630,2021-11-13,141,4,17
2730,189,2020-10-06,379,4,39
2731,547,2021-07-27,4801,5,39
2732,311,2021-04-17,4076,1,112
2733,325,2021-11-06,4868,2,67
2734,635,2020-11-13,3579,1,91
2735,319,2021-02-02,3226,5,97
2736,99,2021-11-13,3207,4,57
2737,563,2021-02-14,4161,2,101
2738,323,2021-02-28,3254,3,18
2739,286,2021-01-25,443,3,91
2740,772,2022-04-09,4401,3,92
2741,68,2021-05-19,2491,1,64
2742,751,2021-09-25,2871,2,90
2743,509,2022-02-16,4787,3,37
2744,823,2021-04-29,4181,1,60
2745,832,2020-06-09,3869,1,75
2746,400,2021-05-17,674,5,57
2747,38,2021-03-29,2027,1,25
2748,428,2021-06-25,3328,4,89
2749,940,2021-07-06,3937,1,22
2750,658,2021-07-30,4921,1,78
2751,49,2022-03-25,4025,5,111
2752,17,2020-11-02,682,5,94
2753,454,2021-10-30,1516,3,120
2754,146,2022-05-08,2516,1,113
2755,741,2021-04-06,4327,4,96
2756,669,2022-02-28,4617,5,111
2757,965,2021-06-11,640,1,33
2758,508,2021-09-09,2084,1,54
2759,559,2021-02-12,3490,4,31
2760,490,2021-09-23,1299,1,76
2761,243,2022-05-11,1097,5,35
2762,553,2021-10-15,976,1,68
2763,953,2022-03-09,1412,2,99
2764,92,2021-06-24,1060,5,84
2765,761,2022-04-24,2241,1,27
2766,869,2022-04-01,1101,2,84
2767,154,2022-02-27,4291,2,75
2768,476,2020-09-03,949,5,75
2769,888,2020-08-22,282,3,63
2770,448,2021-10-14,4498,5,29
2771,209,2021-07-07,260,3,30
2772,882,2021-03-03,3660,3,19
2773,166,2022-05-13,108,5,15
2774,512,2021-02-26,3750,2,91
2775,172,2021-09-02,1141,3,46
2776,452,2020-12-10,646,4,77
2777,701,2020-11-05,3376,4,88
2778,732,2022-01-11,622,1,104
2779,19,2021-03-12,894,5,8
2780,53,2020-11-29,3726,1,114
2781,346,2021-11-05,1899,1,33
2782,672,2021-11-14,1348,4,48
2783,448,2020-10-02,823,4,16
2784,106,2021-02-11,2539,1,7
2785,525,2022-04-08,2093,3,12
2786,576,2021-10-31,3429,5,86
2787,37,2022-05-11,777,1,103
2788,625,2020-10-12,4825,5,44
2789,681,2020-10-30,539,2,35
2790,727,2020-12-12,821,3,23
2791,170,2021-08-09,3516,5,108
2792,315,2021-11-05,2114,5,78
2793,314,2021-04-17,4250,3,84
2794,647,2020-11-05,3993,4,87
2795,975,2021-09-28,1449,2,12
2796,963,2021-11-20,3979,1,34
2797,774,2021-08-14,303,1,48
2798,262,2021-04-30,2856,2,96
2799,600,2021-09-19,194,5,31
2800,778,2022-05-23,1157,3,45
2801,891,2021-05-10,3682,5,48
2802,84,2020-09-12,544,1,97
2803,744,2020-11-14,526,4,103
2804,47,2021-05-05,1840,4,45
2805,952,2022-04-18,2443,5,95
2806,66,2021-12-09,1087,3,50
2807,92,2021-12-07,1710,5,43
2808,863,2022-02-14,1849,2,96
2809,804,2021-11-25,375,4,53
2810,437,2021-04-13,1463,5,23
2811,353,2020-07-27,3215,5,58
2812,6,2020-12-11,594,2,49
2813,550,2022-05-16,4186,1,114
2814,593,2022-03-24,776,4,107
2815,58,2021-06-21,1196,2,110
2816,910,2021-11-06,227,1,93
2817,948,2021-05-23,297,3,120
2818,345,2021-07-20,3067,2,52
2819,394,2020-08-15,679,4,39
2820,232,2021-06-04,2522,5,90
2821,592,2020-10-22,2467,2,52
2822,381,2020-11-13,1074,5,13
2823,154,2021-10-19,697,2,66
2824,107,2021-09-20,683,2,17
2825,126,2020-11-02,3478,1,12
2826,568,2020-08-17,3505,4,82
2827,998,2021-06-22,4626,1,31
2828,904,2022-03-03,3149,5,97
2829,11,2021-09-20,771,4,61
2830,697,2022-02-22,4053,5,7
2831,174,2021-01-04,2147,3,45
2832,93,2020-10-11,3503,3,8
2833,362,2021-08-03,4753,1,49
2834,712,2021-09-29,3999,3,8
2835,623,2022-01-11,467,3,48
2836,866,2021-12-03,600,1,22
2837,301,2020-06-21,3119,3,49
2838,202,2020-06-13,1671,5,73
2839,370,2021-11-06,2981,3,78
2840,482,2021-01-13,2413,5,12
2841,858,2021-01-19,769,4,90
2842,722,2022-03-08,2609,1,77
2843,363,2022-04-11,1341,2,45
2844,67,2021-01-01,487,2,109
2845,141,2021-05-13,805,3,41
2846,708,2021-06-11,4398,5,93
2847,518,2020-09-04,195,5,14
2848,18,2021-09-24,163,4,108
2849,856,2021-09-08,4756,2,110
2850,38,2021-05-17,4345,4,67
2851,85,2021-06-29,2618,2,69
2852,463,2020-10-07,2277,5,9
2853,215,2020-06-29,3660,4,73
2854,184,2021-03-19,4757,3,119
2855,936,2021-09-01,3254,4,94
2856,179,2020-10-19,769,5,37
2857,115,2021-06-26,1074,1,68
2858,481,2020-10-03,2106,3,119
2859,484,2020-11-18,2521,5,10
2860,116,2022-04-24,364,3,43
2861,723,2022-04-27,4043,1,57
2862,742,2020-12-11,1384,5,54
2863,84,2020-08-26,2768,4,111
2864,351,2020-11-18,4679,1,113
2865,608,2021-05-02,3333,1,97
2866,269,2022-05-28,2897,5,80
2867,544,2021-05-27,3989,4,71
2868,291,2020-09-22,3630,3,14
2869,596,2021-12-10,2998,4,47
2870,13,2022-02-08,2938,3,23
2871,297,2021-03-22,657,4,74
2872,177,2022-05-09,784,4,44
2873,394,2022-01-23,1582,5,118
2874,600,2021-06-09,1411,1,66
2875,457,2022-03-07,2934,3,60
2876,701,2020-09-02,1491,3,92
2877,214,2020-07-24,4073,2,18
2878,364,2020-08-28,3928,3,16
2879,949,2021-04-11,2718,5,94
2880,45,2021-04-11,3372,1,79
2881,360,2020-12-24,308,5,104
2882,534,2021-01-22,4136,2,20
2883,912,2021-01-11,329,3,35
2884,355,2021-07-11,3421,1,100
2885,66,2021-11-10,2484,1,100
2886,201,2021-09-06,2241,5,64
2887,510,2022-03-04,375,1,54
2888,133,2021-11-03,2065,4,60
2889,447,2022-04-04,1753,5,89
2890,79,2022-04-04,1936,2,86
2891,819,2020-06-19,1792,2,85
2892,120,2021-01-14,3828,4,77
2893,192,2021-12-01,542,5,49
2894,452,2020-09-23,4584,1,97
2895,801,2020-07-16,890,3,71
2896,259,2022-03-13,1604,3,93
2897,759,2020-08-19,4034,4,109
2898,952,2021-04-02,1329,5,5
2899,472,2021-04-18,2005,3,53
2900,178,2021-05-13,4427,1,109
2901,388,2021-07-06,2626,1,37
2902,511,2022-05-09,1842,5,79
2903,888,2022-03-15,4809,2,7
2904,785,2021-01-23,2436,1,22
2905,272,2021-02-02,1282,2,98
2906,219,2021-08-30,3627,5,5
2907,575,2021-07-10,2417,2,60
2908,786,2020-11-21,595,3,116
2909,114,2022-01-17,2301,4,91
2910,724,2022-05-24,4967,1,62
2911,345,2020-10-23,3453,3,40
2912,154,2022-03-22,4053,4,65
2913,738,2022-01-10,2856,3,13
2914,796,2022-04-09,3926,4,115
2915,380,2021-02-14,2858,1,24
2916,236,2021-06-22,2953,5,80
2917,795,2021-09-07,2531,4,98
2918,396,2022-04-28,362,4,36
2919,16,2021-04-30,4367,4,24
2920,674,2022-01-02,1781,3,120
2921,774,2020-07-24,119,1,16
2922,574,2022-03-15,4740,1,26
2923,758,2021-07-14,337,5,94
2924,472,2022-04-06,1743,5,109
2925,102,2021-02-12,817,2,31
2926,704,2020-12-09,3753,3,110
2927,11,2020-09-06,1980,1,90
2928,723,2021-11-24,581,5,27
2929,371,2020-06-22,597,4,27
2930,866,2020-07-30,1039,2,10
2931,276,2020-07-03,2057,3,41
2932,600,2020-06-11,1979,5,28
2933,385,2020-12-26,3842,4,62
2934,952,2021-06-23,909,1,96
2935,794,2020-11-04,1326,2,109
2936,597,2021-04-30,4108,4,10
2937,79,2022-05-28,4306,3,23
2938,786,2021-04-10,4113,2,40
2939,941,2021-06-21,4674,5,103
2940,16,2021-01-03,3603,4,68
2941,384,2020-08-25,406,3,42
2942,603,2020-10-31,2681,1,24
2943,379,2021-11-10,2644,1,32
2944,292,2022-02-04,4032,5,28
2945,479,2020-12-28,4179,1,111
2946,454,2021-06-16,4218,4,107
2947,833,2020-08-15,3365,3,58
2948,725,2021-06-24,3072,1,22
2949,299,2021-08-27,4558,5,92
2950,67,2021-10-26,827,4,56
2951,899,2020-08-20,2440,2,30
2952,577,2021-09-04,904,1,12
2953,540,2021-03-04,4825,3,83
2954,231,2021-04-29,2452,5,36
2955,338,2021-07-26,2298,5,65
2956,793,2020-06-27,3208,4,72
2957,940,2020-11-19,750,3,97
2958,566,2022-01-01,3988,1,78
2959,224,2020-09-04,4585,1,19
2960,159,2021-12-08,4461,3,113
2961,983,2020-06-12,316,5,110
2962,835,2021-02-09,4742,3,108
2963,152,2022-04-17,3126,3,28
2964,799,2020-06-30,2069,1,54
2965,59,2021-08-28,2214,5,99
2966,516,2021-10-19,4866,4,58
2967,526,2022-05-19,4393,1,36
2968,165,2022-05-23,4895,1,67
2969,330,2021-07-26,1095,1,24
2970,503,2020-07-01,4764,3,102
2971,238,2020-12-17,212,4,36
2972,562,2021-09-17,2159,5,53
2973,219,2020-11-20,3320,3,53
2974,977,2021-06-11,1411,2,79
2975,693,2021-05-20,4940,1,9
2976,825,2021-12-30,3231,5,10
2977,119,2022-01-16,1218,3,104
2978,31,2020-10-30,3521,5,16
2979,429,2021-04-29,2083,5,116
2980,663,2021-09-15,1639,5,117
2981,777,2020-12-16,2277,2,118
2982,69,2021-06-13,2117,4,45
2983,887,2020-10-08,1600,4,46
2984,251,2022-01-06,4249,1,23
2985,933,2021-01-16,1690,1,6
2986,266,2022-02-23,3766,5,99
2987,841,2022-05-18,1064,4,25
2988,163,2020-08-29,3318,1,37
2989,535,2021-07-21,2477,2,23
2990,319,2021-01-06,2314,4,77
2991,48,2022-03-15,3416,2,22
2992,909,2020-07-07,3335,2,60
2993,113,2022-02-14,3556,5,59
2994,875,2021-03-05,2061,2,16
2995,293,2021-03-21,2928,1,11
2996,421,2022-01-24,3263,5,14
2997,583,2020-10-24,589,3,114
2998,329,2021-12-20,872,5,80
2999,276,2020-08-04,2227,2,107
3000,19,2020-06-04,4107,4,86
3001,429,2020-10-25,2157,2,76
3002,509,2021-04-16,2987,4,77
3003,301,2021-02-23,1504,5,8
3004,730,2021-01-11,3860,1,16
3005,221,2021-08-09,2623,5,91
3006,899,2022-01-21,1120,4,60
3007,535,2021-09-25,1273,4,101
3008,232,2021-02-20,4176,3,24
3009,220,2021-12-25,2266,4,5
3010,754,2021-01-30,4665,4,110
3011,613,2021-08-24,3301,3,55
3012,572,2022-05-08,4663,5,16
3013,464,2022-05-03,3598,4,77
3014,695,2021-09-30,3671,3,89
3015,168,2021-03-24,2807,3,86
3016,958,2020-10-02,2425,4,25
3017,115,2021-12-13,1264,5,89
3018,842,2021-01-02,3708,3,119
3019,189,2022-01-20,2983,1,96
3020,16,2021-02-17,3225,2,72
3021,574,2021-10-14,4000,2,8
